   1    1   9.999992950187e-01
   1    2   1.138186123414e-06
   2    2   9.999998077522e-01
   1    3   1.918961333519e-01
   2    3   9.333236305751e-01
   3    3   1.000000000000e+00
   4    4   1.000000352382e+00
   5    5   1.000000352382e+00
   6    6   1.000000352382e+00
   4    7   8.045639210735e-01
   7    7   1.000000000000e+00
   5    8   8.045639210735e-01
   8    8   1.000000000000e+00
   6    9   8.045639210735e-01
   9    9   1.000000000000e+00
   1   10   6.890444963191e-02
   2   10   7.009933089226e-01
   3   10   6.642837680050e-01
  10   10   1.000000000000e+00
  11   11   1.000000000000e+00
  12   12   1.000000000000e+00
   1   13   6.890444963191e-02
   2   13   7.009933089226e-01
   3   13   6.642837680050e-01
  10   13   3.333333333333e-01
  13   13   1.000000000000e+00
  14   14   1.000000000000e+00
   1   15   6.890444963191e-02
   2   15   7.009933089226e-01
   3   15   6.642837680050e-01
  10   15   3.333333333333e-01
  13   15   3.333333333333e-01
  15   15   1.000000000000e+00
   1   16   6.485135076402e-02
   2   16   5.179882042618e-01
   3   16   6.159044947024e-01
   5   16   3.228993984857e-01
   6   16   2.507798023923e-01
   8   16   4.439562441927e-01
   9   16   3.447985958215e-01
  10   16   2.837025591857e-01
  13   16   3.756831903931e-01
  14   16   1.237320854268e-01
  15   16   3.391839098537e-01
  16   16   1.000001016923e+00
   1   17   6.798062990724e-02
   2   17   5.361378108849e-01
   3   17   6.473118157143e-01
   5   17   2.001664729608e-01
   6   17   1.554592816527e-01
   8   17   3.096329375977e-01
   9   17   2.404764061781e-01
  10   17   3.230570410751e-01
  13   17   3.381353782797e-01
  14   17   2.028333663942e-02
  15   17   3.321520701367e-01
  16   17   9.036873615409e-01
  17   17   1.000000000000e+00
   4   18   3.136560717120e-01
   7   18   3.907007412899e-01
  11   18   2.504796105911e-01
  12   18   1.945349775872e-01
  18   18   1.000000000000e+00
   1   19  -8.636096053522e-02
   2   19  -3.389245821306e-01
   3   19  -3.090698356673e-01
   5   19  -7.962091937874e-02
   6   19  -3.054385563234e-01
   8   19   7.094577844068e-02
   9   19  -2.483376766056e-01
  10   19  -2.357195978852e-01
  13   19  -2.135493944499e-01
  14   19  -1.647116825155e-01
  15   19  -3.968054622085e-01
  19   19   1.000000000000e+00
   1   20  -6.707223586975e-02
   2   20  -2.632257605038e-01
   3   20  -2.400390730908e-01
   5   20  -3.054385563234e-01
   6   20   7.643723154998e-02
   8   20  -2.483376766056e-01
   9   20   1.978292966301e-01
  10   20  -1.830716144250e-01
  13   20  -3.904827703408e-01
  14   20  -2.852929079785e-02
  15   20  -8.354929989469e-02
  20   20   1.000000000000e+00
   1   21   6.485135076402e-02
   2   21   5.179882042618e-01
   3   21   6.159044947024e-01
   5   21  -3.228993984857e-01
   6   21   2.507798023923e-01
   8   21  -4.439562441927e-01
   9   21   3.447985958215e-01
  10   21   2.837025591857e-01
  13   21   3.756831903931e-01
  14   21  -1.237320854268e-01
  15   21   3.391839098537e-01
  16   21   3.750761799124e-01
  17   21   4.845470202839e-01
  19   21  -1.814413302778e-01
  21   21   1.000001016923e+00
   1   22   6.798062990724e-02
   2   22   5.361378108849e-01
   3   22   6.473118157143e-01
   5   22  -2.001664729608e-01
   6   22   1.554592816527e-01
   8   22  -3.096329375977e-01
   9   22   2.404764061781e-01
  10   22   3.230570410751e-01
  13   22   3.381353782797e-01
  14   22  -2.028333663942e-02
  15   22   3.321520701367e-01
  16   22   4.845470202839e-01
  17   22   6.065166985466e-01
  19   22  -1.750972848268e-01
  21   22   9.036873615409e-01
  22   22   1.000000000000e+00
   4   23   3.136560717120e-01
   7   23   3.907007412899e-01
  11   23  -2.504796105911e-01
  12   23   1.945349775872e-01
  18   23   5.081085005901e-02
  23   23   1.000000000000e+00
   1   24   8.636096053522e-02
   2   24   3.389245821306e-01
   3   24   3.090698356673e-01
   5   24  -7.962091937874e-02
   6   24   3.054385563234e-01
   8   24   7.094577844068e-02
   9   24   2.483376766056e-01
  10   24   2.357195978852e-01
  13   24   2.135493944499e-01
  14   24  -1.647116825155e-01
  15   24   3.968054622085e-01
  16   24   1.814413302778e-01
  17   24   1.750972848268e-01
  19   24  -2.519857775149e-01
  24   24   1.000000000000e+00
   1   25  -6.707223586975e-02
   2   25  -2.632257605038e-01
   3   25  -2.400390730908e-01
   5   25   3.054385563234e-01
   6   25   7.643723154998e-02
   8   25   2.483376766056e-01
   9   25   1.978292966301e-01
  10   25  -1.830716144250e-01
  13   25  -3.904827703408e-01
  14   25   2.852929079785e-02
  15   25  -8.354929989469e-02
  20   25   5.081085005901e-02
  25   25   1.000000000000e+00
