   1    1   1.000001083415e+00
   1    2   5.515437626857e-07
   2    2   9.999987978928e-01
   1    3   5.612633792542e-01
   2    3   6.665698818746e-01
   3    3   1.000000000000e+00
   1    4   1.629841670026e-01
   2    4   8.895829068368e-01
   3    4   5.173166560594e-01
   4    4   1.000000000000e+00
   5    5   1.000000211683e+00
   6    6   1.000000211683e+00
   7    7   1.000000211683e+00
   5    8   9.365131067341e-01
   8    8   1.000000000000e+00
   6    9   9.365131067341e-01
   9    9   1.000000000000e+00
   7   10   9.365131067341e-01
  10   10   1.000000000000e+00
   5   11   7.190391010906e-01
   8   11   6.349921185254e-01
  11   11   1.000000000000e+00
   6   12   7.190391010906e-01
   9   12   6.349921185254e-01
  12   12   1.000000000000e+00
   7   13   7.190391010906e-01
  10   13   6.349921185254e-01
  13   13   1.000000000000e+00
   1   14   1.655663262852e-01
   2   14   6.245798997461e-01
   3   14   6.615733422320e-01
   4   14   4.434663081888e-01
  14   14   1.000000000000e+00
  15   15   1.000000000000e+00
  16   16   1.000000000000e+00
   1   17   1.655663262852e-01
   2   17   6.245798997461e-01
   3   17   6.615733422320e-01
   4   17   4.434663081888e-01
  14   17   3.333333333333e-01
  17   17   1.000000000000e+00
  18   18   1.000000000000e+00
   1   19   1.655663262852e-01
   2   19   6.245798997461e-01
   3   19   6.615733422320e-01
   4   19   4.434663081888e-01
  14   19   3.333333333333e-01
  17   19   3.333333333333e-01
  19   19   1.000000000000e+00
   1   20   3.313850283393e-02
   2   20   6.420198551893e-01
   3   20   2.733246046186e-01
   4   20   7.007820316097e-01
  14   20   5.012572860432e-01
  17   20   1.670857620144e-01
  19   20   1.670857620144e-01
  20   20   1.000000000000e+00
  15   21   5.012572860432e-01
  21   21   1.000000000000e+00
  16   22   5.012572860432e-01
  22   22   1.000000000000e+00
   1   23   3.313850283393e-02
   2   23   6.420198551893e-01
   3   23   2.733246046186e-01
   4   23   7.007820316097e-01
  14   23   1.670857620144e-01
  17   23   5.012572860432e-01
  19   23   1.670857620144e-01
  20   23   3.333333333333e-01
  23   23   1.000000000000e+00
  18   24   5.012572860432e-01
  24   24   1.000000000000e+00
   1   25   3.313850283393e-02
   2   25   6.420198551893e-01
   3   25   2.733246046186e-01
   4   25   7.007820316097e-01
  14   25   1.670857620144e-01
  17   25   1.670857620144e-01
  19   25   5.012572860432e-01
  20   25   3.333333333333e-01
  23   25   3.333333333333e-01
  25   25   1.000000000000e+00
   5   26   7.841520687653e-01
   8   26   8.796216440006e-01
  11   26   4.451771371327e-01
  26   26   1.000000000000e+00
   6   27   5.844724434854e-01
   9   27   6.556312634885e-01
  12   27   3.318154468858e-01
  27   27   1.000000000000e+00
   7   28   5.844724434854e-01
  10   28   6.556312634885e-01
  13   28   3.318154468858e-01
  28   28   1.000000000000e+00
   5   29   5.844724434854e-01
   8   29   6.556312634885e-01
  11   29   3.318154468858e-01
  26   29   4.472135955000e-01
  29   29   1.000000000000e+00
  30   30   1.000000000000e+00
   5   31   5.844724434854e-01
   8   31   6.556312634885e-01
  11   31   3.318154468858e-01
  26   31   4.472135955000e-01
  29   31   3.333333333333e-01
  31   31   1.000000000000e+00
   6   32   7.841520687653e-01
   9   32   8.796216440006e-01
  12   32   4.451771371327e-01
  27   32   4.472135955000e-01
  32   32   1.000000000000e+00
   7   33   5.844724434854e-01
  10   33   6.556312634885e-01
  13   33   3.318154468858e-01
  28   33   3.333333333333e-01
  33   33   1.000000000000e+00
   6   34   5.844724434854e-01
   9   34   6.556312634885e-01
  12   34   3.318154468858e-01
  27   34   3.333333333333e-01
  32   34   4.472135955000e-01
  34   34   1.000000000000e+00
   7   35   7.841520687653e-01
  10   35   8.796216440006e-01
  13   35   4.451771371327e-01
  28   35   4.472135955000e-01
  33   35   4.472135955000e-01
  35   35   1.000000000000e+00
