   1    1  -3.374432158557e+00
   1    2  -3.555127169897e+00
   2    2  -4.048350209632e+00
   1    3  -2.638740907593e+00
   2    3  -2.663881467636e+00
   3    3  -2.337243449607e+00
   1    4  -1.654030490401e+00
   2    4  -1.425306367978e+00
   3    4  -1.557279584825e+00
   4    4  -1.366410797820e+00
   5    5  -5.209153595105e+00
   6    6  -5.209153595105e+00
   7    7  -5.209153595105e+00
   5    8  -2.672940578372e+00
   8    8  -2.810648327304e+00
   6    9  -2.672940578372e+00
   9    9  -2.810648327304e+00
   7   10  -2.672940578372e+00
  10   10  -2.810648327304e+00
   5   11  -9.001955630231e-01
   8   11  -1.556346339309e+00
  11   11  -1.592219019051e+00
   6   12  -9.001955630231e-01
   9   12  -1.556346339309e+00
  12   12  -1.592219019051e+00
   7   13  -9.001955630231e-01
  10   13  -1.556346339309e+00
  13   13  -1.592219019051e+00
   1   14  -2.123618875675e+00
   2   14  -2.581292660013e+00
   3   14  -1.690480577605e+00
   4   14  -8.793690868629e-01
  14   14  -3.529250649480e+00
  15   15  -3.529250649480e+00
  16   16  -3.529250649480e+00
   1   17  -2.123618875675e+00
   2   17  -2.581292660013e+00
   3   17  -1.690480577605e+00
   4   17  -8.793690868629e-01
  14   17  -1.176416883160e+00
  17   17  -3.529250649480e+00
  18   18  -3.529250649480e+00
   1   19  -2.123618875675e+00
   2   19  -2.581292660013e+00
   3   19  -1.690480577605e+00
   4   19  -8.793690868629e-01
  14   19  -1.176416883160e+00
  17   19  -1.176416883160e+00
  19   19  -3.529250649480e+00
   1   20  -1.343741720053e+00
   2   20  -1.244901506735e+00
   3   20  -1.415078393484e+00
   4   20  -9.899661676743e-01
  14   20  -1.476348508375e+00
  17   20  -4.921161694583e-01
  19   20  -4.921161694583e-01
  20   20  -1.882400412197e+00
  15   21  -1.476348508375e+00
  21   21  -1.882400412197e+00
  16   22  -1.476348508375e+00
  22   22  -1.882400412197e+00
   1   23  -1.343741720053e+00
   2   23  -1.244901506735e+00
   3   23  -1.415078393484e+00
   4   23  -9.899661676743e-01
  14   23  -4.921161694583e-01
  17   23  -1.476348508375e+00
  19   23  -4.921161694583e-01
  20   23  -6.274668040658e-01
  23   23  -1.882400412197e+00
  18   24  -1.476348508375e+00
  24   24  -1.882400412197e+00
   1   25  -1.343741720053e+00
   2   25  -1.244901506735e+00
   3   25  -1.415078393484e+00
   4   25  -9.899661676743e-01
  14   25  -4.921161694583e-01
  17   25  -4.921161694583e-01
  19   25  -1.476348508375e+00
  20   25  -6.274668040658e-01
  23   25  -6.274668040658e-01
  25   25  -1.882400412197e+00
   5   26  -1.393013577089e+00
   8   26  -2.243738001489e+00
  11   26  -1.380599407391e+00
  26   26  -2.388467785656e+00
   6   27  -1.038291017317e+00
   9   27  -1.672383565009e+00
  12   27  -1.029038041541e+00
  27   27  -2.388467785656e+00
   7   28  -1.038291017317e+00
  10   28  -1.672383565009e+00
  13   28  -1.029038041541e+00
  28   28  -2.388467785656e+00
   5   29  -1.038291017317e+00
   8   29  -1.672383565009e+00
  11   29  -1.029038041541e+00
  26   29  -1.068155266159e+00
  29   29  -2.388467785656e+00
  30   30  -2.388467785656e+00
   5   31  -1.038291017317e+00
   8   31  -1.672383565009e+00
  11   31  -1.029038041541e+00
  26   31  -1.068155266159e+00
  29   31  -7.961559285519e-01
  31   31  -2.388467785656e+00
   6   32  -1.393013577089e+00
   9   32  -2.243738001489e+00
  12   32  -1.380599407391e+00
  27   32  -1.068155266159e+00
  32   32  -2.388467785656e+00
   7   33  -1.038291017317e+00
  10   33  -1.672383565009e+00
  13   33  -1.029038041541e+00
  28   33  -7.961559285519e-01
  33   33  -2.388467785656e+00
   6   34  -1.038291017317e+00
   9   34  -1.672383565009e+00
  12   34  -1.029038041541e+00
  27   34  -7.961559285519e-01
  32   34  -1.068155266159e+00
  34   34  -2.388467785656e+00
   7   35  -1.393013577089e+00
  10   35  -2.243738001489e+00
  13   35  -1.380599407391e+00
  28   35  -1.068155266159e+00
  33   35  -1.068155266159e+00
  35   35  -2.388467785656e+00
