   1    1   1.000000966949e+00
   1    2   9.029399053401e-01
   2    2   1.000000000000e+00
   1    3   9.609819595049e-01
   2    3   8.059086647964e-01
   3    3   1.000000000000e+00
   1    4   7.847263663680e-01
   2    4   4.717564189551e-01
   3    4   8.134595421321e-01
   4    4   1.000000000000e+00
   5    5   1.000000000000e+00
   6    6   1.000000000000e+00
   7    7   1.000000000000e+00
   5    8   6.386355423146e-01
   8    8   1.000000000000e+00
   6    9   6.386355423146e-01
   9    9   1.000000000000e+00
   7   10   6.386355423146e-01
  10   10   1.000000000000e+00
   5   11   2.337167581055e-01
   8   11   6.813605545792e-01
  11   11   1.000000000000e+00
   6   12   2.337167581055e-01
   9   12   6.813605545792e-01
  12   12   1.000000000000e+00
   7   13   2.337167581055e-01
  10   13   6.813605545792e-01
  13   13   1.000000000000e+00
   1   14   5.881484741612e-01
   2   14   7.058675340275e-01
   3   14   5.109809121424e-01
   4   14   2.760749093935e-01
  14   14   1.000000000000e+00
  15   15   1.000000000000e+00
  16   16   1.000000000000e+00
   1   17   5.881484741612e-01
   2   17   7.058675340275e-01
   3   17   5.109809121424e-01
   4   17   2.760749093935e-01
  14   17   3.333333333333e-01
  17   17   1.000000000000e+00
  18   18   1.000000000000e+00
   1   19   5.881484741612e-01
   2   19   7.058675340275e-01
   3   19   5.109809121424e-01
   4   19   2.760749093935e-01
  14   19   3.333333333333e-01
  17   19   3.333333333333e-01
  19   19   1.000000000000e+00
   1   20   6.265126518526e-01
   2   20   4.916936189028e-01
   3   20   7.091151313412e-01
   4   20   5.548653032502e-01
  14   20   5.219836567830e-01
  17   20   1.739945522610e-01
  19   20   1.739945522610e-01
  20   20   1.000000000000e+00
  15   21   5.219836567830e-01
  21   21   1.000000000000e+00
  16   22   5.219836567830e-01
  22   22   1.000000000000e+00
   1   23   6.265126518526e-01
   2   23   4.916936189028e-01
   3   23   7.091151313412e-01
   4   23   5.548653032502e-01
  14   23   1.739945522610e-01
  17   23   5.219836567830e-01
  19   23   1.739945522610e-01
  20   23   3.333333333333e-01
  23   23   1.000000000000e+00
  18   24   5.219836567830e-01
  24   24   1.000000000000e+00
   1   25   6.265126518526e-01
   2   25   4.916936189028e-01
   3   25   7.091151313412e-01
   4   25   5.548653032502e-01
  14   25   1.739945522610e-01
  17   25   1.739945522610e-01
  19   25   5.219836567830e-01
  20   25   3.333333333333e-01
  23   25   3.333333333333e-01
  25   25   1.000000000000e+00
   5   26   3.929722265073e-01
   8   26   8.861999538539e-01
  11   26   6.372522750490e-01
  26   26   1.000000000000e+00
   6   27   2.929042039133e-01
   9   27   6.605344461582e-01
  12   27   4.749798019420e-01
  27   27   1.000000000000e+00
   7   28   2.929042039133e-01
  10   28   6.605344461582e-01
  13   28   4.749798019420e-01
  28   28   1.000000000000e+00
   5   29   2.929042039133e-01
   8   29   6.605344461582e-01
  11   29   4.749798019420e-01
  26   29   4.472135955000e-01
  29   29   1.000000000000e+00
  30   30   1.000000000000e+00
   5   31   2.929042039133e-01
   8   31   6.605344461582e-01
  11   31   4.749798019420e-01
  26   31   4.472135955000e-01
  29   31   3.333333333333e-01
  31   31   1.000000000000e+00
   6   32   3.929722265073e-01
   9   32   8.861999538539e-01
  12   32   6.372522750490e-01
  27   32   4.472135955000e-01
  32   32   1.000000000000e+00
   7   33   2.929042039133e-01
  10   33   6.605344461582e-01
  13   33   4.749798019420e-01
  28   33   3.333333333333e-01
  33   33   1.000000000000e+00
   6   34   2.929042039133e-01
   9   34   6.605344461582e-01
  12   34   4.749798019420e-01
  27   34   3.333333333333e-01
  32   34   4.472135955000e-01
  34   34   1.000000000000e+00
   7   35   3.929722265073e-01
  10   35   8.861999538539e-01
  13   35   6.372522750490e-01
  28   35   4.472135955000e-01
  33   35   4.472135955000e-01
  35   35   1.000000000000e+00
