   1    1  -3.374104633017e+00
   1    2  -2.840357969310e+00
   2    2  -2.606336052598e+00
   1    3  -1.766515527870e+00
   2    3  -1.661974957828e+00
   3    3  -1.458711049921e+00
   4    4  -3.712197875077e+00
   5    5  -3.712197875077e+00
   6    6  -3.712197875077e+00
   4    7  -1.674313878663e+00
   7    7  -1.852436785459e+00
   5    8  -1.674313878663e+00
   8    8  -1.852436785459e+00
   6    9  -1.674313878663e+00
   9    9  -1.852436785459e+00
   1   10  -1.665090570583e+00
   2   10  -1.707258951062e+00
   3   10  -1.047773314651e+00
  10   10  -2.386052845803e+00
  11   11  -2.386052845803e+00
  12   12  -2.386052845803e+00
   1   13  -1.665090570583e+00
   2   13  -1.707258951062e+00
   3   13  -1.047773314651e+00
  10   13  -7.953509486010e-01
  13   13  -2.386052845803e+00
  14   14  -2.386052845803e+00
   1   15  -1.665090570583e+00
   2   15  -1.707258951062e+00
   3   15  -1.047773314651e+00
  10   15  -7.953509486010e-01
  13   15  -7.953509486010e-01
  15   15  -2.386052845803e+00
