   1    1   1.430576506140e+00
   1    2   9.889518195275e-01
   2    2   1.000350000000e+00
   1    3   3.521072848126e-01
   2    3   3.755367310424e-01
   3    3   3.133500000000e-01
   4    4   7.610000000000e+00
   5    5   7.610000000000e+00
   6    6   7.610000000000e+00
   4    7   1.731844004826e+00
   7    7   1.895000000000e+00
   5    8   1.731844004826e+00
   8    8   1.895000000000e+00
   6    9   1.731844004826e+00
   9    9   1.895000000000e+00
   1   10   4.358632866806e-01
   2   10   8.084280231938e-01
   3   10   2.486057865659e-01
  10   10   4.257500000000e+00
  11   11   6.877500000000e+00
  12   12   6.877500000000e+00
   1   13   4.358632866806e-01
   2   13   8.084280231938e-01
   3   13   2.486057865659e-01
  10   13  -3.275000000000e-01
  13   13   4.257500000000e+00
  14   14   6.877500000000e+00
   1   15   4.358632866806e-01
   2   15   8.084280231938e-01
   3   15   2.486057865659e-01
  10   15  -3.275000000000e-01
  13   15  -3.275000000000e-01
  15   15   4.257500000000e+00
